Datetime_UTC,RecNbr,Array_ID_1min,Stn_Code,DHI_Avg,DHI_Std,GHI_Avg,GHI_Std,Irrad_Direct_Avg,Irrad_Direct_Std,SunShine_Tot,Bat_Min,GTI_Avg,GTI_Std,GTISW_Avg,GTISW_Std
2023-05-05 00:00:00,10572,101.0,555.0,-0.4115634560585022,0.0631866380572319,-0.3844699263572693,0.07819339632987976,4.121774196624756,4.314970016479492,0.0,13.5,-0.7321192026138306,0.09613239020109177,-0.42807072401046753,0.13378401100635529
2023-05-05 00:01:00,10573,101.0,555.0,-0.4161430597305298,0.04668603464961052,-0.3975842297077179,0.08675147593021393,4.337552547454834,5.531991004943848,0.0,13.49,-0.7298933863639832,0.08305294066667557,-0.45410871505737305,0.15910287201404572
2023-05-05 00:02:00,10574,101.0,555.0,-0.3958258628845215,0.05554630234837532,-0.4080800414085388,0.10035292059183121,2.9295639991760254,6.494711399078369,0.0,13.5,-0.7166196703910828,0.08287633210420609,-0.4291931390762329,0.17477324604988098
2023-05-05 00:03:00,10575,101.0,555.0,-0.3990979492664337,0.05779949948191643,-0.39692196249961853,0.1017119362950325,4.428421974182129,5.832278728485107,0.0,13.5,-0.7143996953964233,0.09175489842891693,-0.4133344292640686,0.14901156723499298
2023-05-05 00:04:00,10576,101.0,555.0,-0.39975351095199585,0.058834247291088104,-0.40545108914375305,0.10859077423810959,1.6578354835510254,6.123311519622803,0.0,13.5,-0.7298824787139893,0.09305202215909958,-0.391818642616272,0.15412619709968567
2023-05-05 00:05:00,10577,101.0,555.0,-0.4194137454032898,0.054514966905117035,-0.436286598443985,0.09887959063053131,0.30658480525016785,5.937379837036133,0.0,13.5,-0.7232475876808167,0.0871054157614708,-0.38162702322006226,0.153488427400589
2023-05-05 00:06:00,10578,101.0,555.0,-0.42334967851638794,0.06355128437280655,-0.3628101646900177,0.08038250356912613,3.2134757041931152,6.189602375030518,0.0,13.49,-0.6889714598655701,0.09153494983911514,-0.4099413752555847,0.1524209976196289
2023-05-05 00:07:00,10579,101.0,555.0,-0.40893301367759705,0.055700186640024185,-0.38249313831329346,0.10441949963569641,1.0787297487258911,6.676872253417969,0.0,13.5,-0.7144085168838501,0.09567108005285263,-0.3737042546272278,0.1648075431585312
2023-05-05 00:08:00,10580,101.0,555.0,-0.43317896127700806,0.057651203125715256,-0.3923327624797821,0.0763869434595108,1.9530748128890991,5.785703182220459,0.0,13.5,-0.6425228714942932,0.10732843726873398,-0.503932535648346,0.14375652372837067
2023-05-05 00:09:00,10581,101.0,555.0,-0.41482943296432495,0.056263793259859085,-0.4395701289176941,0.04776296764612198,-1.112813949584961,4.026648044586182,0.0,13.5,-0.7110880613327026,0.08134881407022476,-0.49147576093673706,0.12551113963127136
2023-05-05 00:10:00,10582,101.0,555.0,-0.394513875246048,0.047056782990694046,-0.351656049489975,0.07146096229553223,2.9749395847320557,6.050228595733643,0.0,13.5,-0.7177232503890991,0.09499726444482803,-0.39408648014068604,0.15973319113254547
2023-05-05 00:11:00,10583,101.0,555.0,-0.3800998032093048,0.05259135738015175,-0.43235695362091064,0.08787252008914948,-4.746201038360596,4.873168468475342,0.0,13.49,-0.6989294290542603,0.07415367662906647,-0.3465275764465332,0.1362895369529724
2023-05-05 00:12:00,10584,101.0,555.0,-0.4069713354110718,0.052177418023347855,-0.4277670681476593,0.09300676733255386,4.2791666984558105,4.5641350746154785,0.0,13.5,-0.6624385118484497,0.08348686248064041,-0.4654366075992584,0.11822574585676193
2023-05-05 00:13:00,10585,101.0,555.0,-0.40368837118148804,0.04532772675156593,-0.40610983967781067,0.09019216150045395,-1.0332691669464111,6.285356044769287,0.0,13.5,-0.7696996927261353,0.10004451870918274,-0.355583518743515,0.11792512983083725
2023-05-05 00:14:00,10586,101.0,555.0,-0.44235220551490784,0.05354141816496849,-0.46187517046928406,0.09421894699335098,-0.7493976950645447,4.319000244140625,0.0,13.5,-0.7730154395103455,0.09132120013237,-0.38162851333618164,0.1376308798789978
2023-05-05 00:15:00,10587,101.0,555.0,-0.45873531699180603,0.05307818576693535,-0.4421927034854889,0.1071709617972374,7.857477188110352,4.1505560874938965,0.0,13.5,-0.7652737498283386,0.07894515246152878,-0.5413006544113159,0.1375608742237091
