Datetime_UTC,RecNbr,Array_ID_1min,Stn_Code,DHI_Avg,DHI_Std,GHI_Avg,GHI_Std,Irrad_Direct_Avg,Irrad_Direct_Std,SunShine_Tot,Bat_Min,GTI_Avg,GTI_Std,GTISW_Avg,GTISW_Std
2023-05-07 00:00:00,13452,101.0,555.0,-1.9713054895401,0.06597846001386642,-2.868427038192749,0.11688012629747391,1.9188376665115356,6.381546974182129,0.0,13.6,-4.878201484680176,0.15441998839378357,-2.169792413711548,0.27316632866859436
2023-05-07 00:01:00,13453,101.0,555.0,-1.9319911003112793,0.052000898867845535,-2.750340223312378,0.11753521114587784,2.509277820587158,5.586638450622559,0.0,13.59,-4.747719764709473,0.13567495346069336,-2.2887091636657715,0.2727852463722229
2023-05-07 00:02:00,13454,101.0,555.0,-1.9909926652908325,0.0512525849044323,-2.770050048828125,0.11699187010526657,4.530370235443115,6.345617771148682,0.0,13.6,-4.5984649658203125,0.12313153594732285,-2.5797765254974365,0.3495587110519409
2023-05-07 00:03:00,13455,101.0,555.0,-2.0250535011291504,0.07476959377527237,-2.8723766803741455,0.12154217064380646,1.5101006031036377,5.766007423400879,0.0,13.6,-4.647086143493652,0.1174536943435669,-2.4347987174987793,0.2584906220436096
2023-05-07 00:04:00,13456,101.0,555.0,-2.0191354751586914,0.07659197598695755,-2.947798013687134,0.11942040175199509,2.08915638923645,5.517490863800049,0.0,13.6,-4.7454657554626465,0.13625173270702362,-2.4936623573303223,0.3104574978351593
2023-05-07 00:05:00,13457,101.0,555.0,-1.9267500638961792,0.061752695590257645,-2.8736889362335205,0.09260711818933487,2.600074291229248,5.328619480133057,0.0,13.6,-4.619437217712402,0.11173905432224274,-2.1256344318389893,0.46152040362358093
2023-05-07 00:06:00,13458,101.0,555.0,-1.7216296195983887,0.06504587829113007,-2.759538412094116,0.13706591725349426,1.1353951692581177,5.965743541717529,0.0,13.59,-4.382786273956299,0.1631794273853302,-1.559409260749817,0.27500808238983154
2023-05-07 00:07:00,13459,101.0,555.0,-1.6174010038375854,0.05628375709056854,-2.537736654281616,0.09160788357257843,5.495251655578613,5.145976543426514,0.0,13.6,-4.1814398765563965,0.17196424305438995,-1.733781337738037,0.21252383291721344
2023-05-07 00:08:00,13460,101.0,555.0,-1.5597310066223145,0.06527183204889297,-2.615812063217163,0.0713021382689476,-3.6105105876922607,3.6160731315612793,0.0,13.6,-4.0852274894714355,0.09490195661783218,-1.1766163110733032,0.18252818286418915
2023-05-07 00:09:00,13461,101.0,555.0,-1.5453152656555176,0.05528297275304794,-2.3888096809387207,0.13607896864414215,6.119656562805176,6.078421115875244,0.0,13.6,-3.888380527496338,0.11247711628675461,-1.4065054655075073,0.25553303956985474
2023-05-07 00:10:00,13462,101.0,555.0,-1.6128169298171997,0.058097608387470245,-2.3940589427948,0.05543437972664833,5.097893714904785,4.312962055206299,0.0,13.6,-3.765625476837158,0.09587010741233826,-1.630731463432312,0.13010911643505096
2023-05-07 00:11:00,13463,101.0,555.0,-1.7832083702087402,0.0559893362224102,-2.4609804153442383,0.06645286828279495,2.9066314697265625,7.810912132263184,0.0,13.59,-3.981279134750366,0.12820936739444733,-1.8991230726242065,0.3359607458114624
2023-05-07 00:12:00,13464,101.0,555.0,-1.9077000617980957,0.058092471212148666,-2.57379412651062,0.08353874832391739,8.18618106842041,3.6675093173980713,0.0,13.6,-4.319631099700928,0.20475222170352936,-2.409827709197998,0.16893716156482697
2023-05-07 00:13:00,13465,101.0,555.0,-1.9830585718154907,0.0602201484143734,-2.769296884536743,0.10031498223543167,-5.506645679473877,2.441357374191284,0.0,13.6,-4.684563636779785,0.11943729221820831,-2.1244473457336426,0.11561935395002365
2023-05-07 00:14:00,13466,101.0,555.0,-1.9850300550460815,0.05347764492034912,-2.8978958129882812,0.1120549663901329,-4.927704334259033,3.6013269424438477,0.0,13.6,-4.786318778991699,0.09342041611671448,-2.0802881717681885,0.1509629189968109
2023-05-07 00:15:00,13467,101.0,555.0,-1.9489885568618774,0.05892124027013779,-2.7568423748016357,0.10438792407512665,4.31456184387207,5.855894565582275,0.0,13.6,-4.755359172821045,0.1395411342382431,-2.3169703483581543,0.2107786387205124
2023-05-07 00:16:00,13468,101.0,555.0,-1.9607892036437988,0.05628332868218422,-2.7365102767944336,0.11776411533355713,4.166913986206055,5.989603519439697,0.0,13.59,-4.74984073638916,0.12837496399879456,-2.2750751972198486,0.22104088962078094
2023-05-07 00:17:00,13469,101.0,555.0,-2.0309503078460693,0.05869504436850548,-2.9156768321990967,0.08801669627428055,-1.74851655960083,3.6354613304138184,0.0,13.6,-4.833981990814209,0.09370270371437073,-2.0474934577941895,0.1433141827583313
2023-05-07 00:18:00,13470,101.0,555.0,-2.153529405593872,0.06936969608068466,-2.8815958499908447,0.1291302889585495,0.5109233260154724,5.311310291290283,0.0,13.6,-5.006569862365723,0.09724061191082001,-2.321579694747925,0.17855840921401978
2023-05-07 00:19:00,13471,101.0,555.0,-2.2760727405548096,0.08061350882053375,-3.0442960262298584,0.11080224812030792,-3.2358179092407227,3.599607229232788,0.0,13.6,-5.0474677085876465,0.09681419283151627,-2.401975154876709,0.17091985046863556
2023-05-07 00:20:00,13472,101.0,555.0,-2.330465793609619,0.05018540099263191,-3.108590602874756,0.08380618691444397,-1.7257593870162964,4.822560787200928,0.0,13.6,-5.267542839050293,0.14989592134952545,-2.565048933029175,0.18046805262565613
2023-05-07 00:21:00,13473,101.0,555.0,-2.3514325618743896,0.06571927666664124,-3.2476768493652344,0.09384698420763016,-0.9878019690513611,5.364724159240723,0.0,13.59,-5.302922248840332,0.1144782081246376,-2.5695738792419434,0.21718338131904602
2023-05-07 00:22:00,13474,101.0,555.0,-2.3127634525299072,0.04842154681682587,-3.1269514560699463,0.09242026507854462,9.117369651794434,3.222059726715088,0.0,13.6,-5.268632411956787,0.12005661427974701,-2.9410204887390137,0.1253482848405838
2023-05-07 00:23:00,13475,101.0,555.0,-2.299651861190796,0.0607011578977108,-3.0659289360046387,0.11066622287034988,3.4517033100128174,6.354182243347168,0.0,13.6,-5.260880947113037,0.1392367035150528,-2.78926420211792,0.26532357931137085
2023-05-07 00:24:00,13476,101.0,555.0,-2.3580029010772705,0.0657956451177597,-3.0948286056518555,0.11546869575977325,3.1905088424682617,5.789270401000977,0.0,13.6,-5.222226619720459,0.10228392481803894,-2.8436520099639893,0.31134146451950073
2023-05-07 00:25:00,13477,101.0,555.0,-2.3586697578430176,0.05250721052289009,-3.266087293624878,0.10439275950193405,-0.9083274006843567,4.9870195388793945,0.0,13.6,-5.3405890464782715,0.09344381839036942,-2.6987080574035645,0.23768945038318634
2023-05-07 00:26:00,13478,101.0,555.0,-2.299020528793335,0.05394748970866203,-3.1236977577209473,0.08589421957731247,5.654462814331055,5.8739728927612305,0.0,13.59,-5.302961826324463,0.1434960514307022,-2.9353833198547363,0.19449518620967865
2023-05-07 00:27:00,13479,101.0,555.0,-2.1646642684936523,0.0880572572350502,-3.1453397274017334,0.10940811783075333,1.6236988306045532,6.433150768280029,0.0,13.6,-5.264237880706787,0.11973326653242111,-2.493709087371826,0.15309754014015198
2023-05-07 00:28:00,13480,101.0,555.0,-2.0198066234588623,0.05465840548276901,-2.9904675483703613,0.068170465528965,3.8491780757904053,6.157651424407959,0.0,13.6,-5.152482032775879,0.08378027379512787,-2.5423777103424072,0.2335042953491211
2023-05-07 00:29:00,13481,101.0,555.0,-1.9588602781295776,0.05151555687189102,-2.9727554321289062,0.08458099514245987,1.4079129695892334,5.924577713012695,0.0,13.6,-4.943467140197754,0.1672067940235138,-2.2184951305389404,0.18847618997097015
2023-05-07 00:30:00,13482,101.0,555.0,-1.9287158250808716,0.04943929612636566,-2.859910011291504,0.1026088297367096,4.939107418060303,6.274248123168945,0.0,13.6,-4.856103420257568,0.10664550215005875,-2.448387384414673,0.2675013840198517
2023-05-07 00:31:00,13483,101.0,555.0,-1.9975346326828003,0.061254583299160004,-2.8192412853240967,0.12978708744049072,5.813451290130615,4.790639877319336,0.0,13.59,-4.842848300933838,0.09729120135307312,-2.6148681640625,0.23125378787517548
2023-05-07 00:32:00,13484,101.0,555.0,-2.077491044998169,0.08377338945865631,-2.9570248126983643,0.1228337287902832,1.5328528881072998,6.009881496429443,0.0,13.6,-5.029755592346191,0.11607495695352554,-2.4461333751678467,0.2683736979961395
2023-05-07 00:33:00,13485,101.0,555.0,-2.2151453495025635,0.07951325923204422,-3.0521981716156006,0.10958322137594223,3.270019769668579,5.951785564422607,0.0,13.6,-5.088435649871826,0.10936520248651505,-2.674927234649658,0.25118687748908997
2023-05-07 00:34:00,13486,101.0,555.0,-2.3357388973236084,0.05797194689512253,-3.1453728675842285,0.0987238883972168,1.4192346334457397,6.102502822875977,0.0,13.6,-5.178030014038086,0.09144209325313568,-2.591130495071411,0.28519779443740845
